pc0,pc1,pc2
1.17344081,1.14400053,0.283232421
1.97612667,-0.548500717,-0.252563119
0.577304244,1.25136936,0.632437706
1.16091871,-0.7676211,0.0177958366
-0.135787979,0.0464168563,-0.465382457
-1.49689579,1.20062733,0.62901473
1.58426273,-0.667253494,-1.2431227
0.281607181,0.268551201,0.314551204
1.89640808,0.122561075,0.242248207
2.94175172,0.316072971,0.186839506
-2.73745871,-0.658488393,-0.392303348
0.444901794,-0.979930282,-1.10215223
-0.160290152,0.660404742,0.550631583
1.26299882,1.78159118,0.813913167
-1.31214726,-0.476668686,0.0394114628
0.475989908,-0.512930453,0.438708961
2.87443995,0.580935955,-0.517980993
1.43146372,-2.0231781,-1.17629826
0.00979882944,0.203519955,0.997977376
1.02954137,0.293956637,-0.331052631
0.748493493,0.38428694,0.0184205342
-0.239591986,0.0183322616,-0.572298586
-1.67022789,-1.29493618,-0.682898939
0.112661719,-0.413442492,-0.489574194
0.348500013,-0.0142317796,0.21915853
2.75682569,0.441593826,0.0456337743
0.653554797,0.257245123,0.384143561
-0.880875528,0.409803718,0.288923174
2.46969843,-0.016835032,0.121036865
0.502182961,-0.469954431,0.0860439688
0.765929401,0.0892240331,0.59916842
-0.661631465,-0.588301241,-0.626529098
0.903985083,0.37542969,-0.204632536
0.047724694,0.794928253,0.372398823
-0.420634329,0.0555579402,-0.225358859
-0.0374827012,0.0221294761,0.365811884
-0.649467945,-0.805804908,-0.676782608
1.10885561,0.230192706,0.182754815
-0.740179658,-0.24096933,0.683776617
-0.542171419,-0.0374597684,-0.207244456
-1.31107616,-0.208511502,0.0801502466
-1.580477,-0.497155428,0.250808716
-0.528260112,-0.271728367,-0.652445376
2.66073394,-0.0803039297,-0.283626318
0.523926079,-0.30824542,-0.0813266858
1.35089862,0.00321198045,-0.0580531918
-0.3519333,-0.00281832111,-0.0289991666
-0.295427561,0.413634151,-0.635592759
0.941435397,0.570385098,0.547095001
-0.273707569,0.702982008,-0.411076367
-0.837039709,-0.277313113,0.601722419
2.09275293,-0.17653434,-0.578645647
-3.82019758,-1.8160913,-0.779692173
0.019884428,-0.16497919,-0.0635946617
1.60254693,-0.480006099,0.149614632
-0.937431157,0.395818472,0.194093853
0.805212736,0.821257472,0.13810192
1.50463629,-0.0964331031,-0.639006019
1.89385927,1.55836678,0.775013149
-0.346146554,0.466282934,0.0362682305
0.17807959,0.783971548,-0.162742227
0.715342045,0.187121198,0.555016994
1.1067034,-0.521080136,0.230328083
0.0522286221,0.288065642,0.000639165461
-1.36162376,-0.568142414,-0.459054351
0.333283931,0.296932548,-0.0946472585
0.12773332,-0.216046914,0.368193448
1.26903343,0.260722131,0.462139249
-0.199030817,-0.373049587,-0.700752735
-0.0797755271,1.11358333,0.996270478
-0.776056051,0.213115096,0.453953058
0.30494985,0.131910354,-0.245672643
-0.059916161,-0.201100945,0.709371269
1.34111869,0.665796161,-0.626070201
-0.381794363,-0.412404984,-0.974964261
-0.893142939,-0.321959943,-0.547407508
1.0665772,-0.214502588,-0.917542577
-0.0819618925,0.312648267,0.065884985
1.16058123,-1.36725724,-0.425047725
-2.21088243,0.752969265,-0.585233808
-0.47699067,0.087550424,-0.860212862
1.92445493,-0.00869748089,-0.113175973
-1.12279356,-0.19767499,-0.177040264
-3.30856252,-0.572251976,0.58352071
-0.394462973,0.720102489,0.0288391151
-0.722031116,-0.154545918,0.134033501
1.49709141,-1.33493531,-0.0407758802
-4.41806412,-2.26641631,0.391992986
1.51111758,0.891163707,0.119984448
0.616568744,0.0452580824,-0.421011388
1.87539959,-0.128422529,-0.18225579
-1.21264493,-0.636990547,-0.254565239
-1.02235913,-0.638603091,0.188687041
1.70867121,0.668579936,0.37879172
-0.700198054,-1.0818733,-0.988794208
-2.27001214,-1.3388052,-1.34981894
0.238247022,0.372639328,0.365225375
-2.51782584,1.35715473,0.444374472
-1.4888041,0.762843132,0.521350205
0.37019217,0.242531657,-0.958824158
-2.52949452,-0.473549128,-0.0158245694
1.35744762,-1.56398511,1.13189042
4.20425415,1.38407803,-0.161761805
1.79881275,-1.06416643,-1.23371851
1.63330114,-0.464701355,0.27671051
1.5975157,0.765847504,-0.629301369
0.592249572,0.858714223,-0.133701727
-0.266902477,0.13735041,-0.0234434828
0.0349712372,-0.912863433,-0.71885246
0.849473476,0.0842523798,0.44572559
-0.260420918,-0.795406401,-0.261320949
-0.414910555,0.101999879,0.0753006712
1.694839,1.39157307,0.420930862
0.428012669,-0.564489424,-0.688165128
2.1866591,-0.119848341,0.509634078
-1.51397765,0.18070215,0.253106892
-0.406866133,-0.18007566,-0.205458984
-1.33815455,-0.360357225,0.250861406
-0.866593003,2.21492076,1.35126436
0.61067003,0.147114724,-0.599360406
1.15340233,0.0896302983,0.62679857
1.21688807,0.547183275,-0.445135951
0.431897342,-1.03845072,-1.29100013
1.62246323,-0.515924871,-0.580151618
-0.561442554,0.175704867,0.321255088
-0.907926738,-0.51708746,0.0577489622
-0.335772097,0.259535789,-0.0995281264
0.573129535,-0.324952394,-0.0145027544
0.609182417,0.129387036,0.0586045682
0.915110886,0.944443285,0.510234952
-0.035142798,-0.237389177,-0.655164003
-0.524956644,0.175773039,-0.0199044477
-1.47435081,-0.722242177,-0.620747983
0.948719382,-0.555972636,-0.400339365
-0.955014408,0.921012402,1.0136323
-0.0325574242,0.703472853,0.208705589
1.58528888,0.580604196,0.0965207219
0.435836226,0.701548874,0.204034314
-0.990224957,-0.191766024,-0.395312279
0.749752462,-0.523125947,-0.723269761
-0.234726369,-0.579101384,-0.404556602
-0.152901009,-0.0117198732,0.910725117
-2.54127645,0.445702255,0.837653816
-1.85234237,-1.12008584,-0.980148852
-1.35952663,-0.636263013,-0.428693295
-5.87675714,-0.0120074581,0.769159913
2.36096406,-0.121514469,-1.10196912
0.536745965,-0.487867564,-0.607494771
3.71167159,0.0550072975,0.230642021
-1.30542362,-0.374049693,-0.235848963
-2.57965779,-0.503221512,-0.0300457925
2.59359765,0.571312547,-0.648865163
-6.05438471,-0.746412277,-0.307197809
0.722321212,-1.47612906,-0.823441446
2.96706343,0.221492723,-0.137661144
2.31901431,-0.121250398,0.127335712
-1.64055681,0.325050145,0.0148117961
1.60445189,0.255546391,-0.355497807
-0.107545219,-0.300322175,-0.276334673
-5.29167318,-0.386657536,0.040871989
1.98197031,-0.57041347,-0.797396779
-0.783953965,-0.158054799,0.0534953438
1.67946792,0.107273906,0.194684044
2.38254404,0.619790614,0.246753648
0.137745649,0.0326514281,0.259498447
-0.847137392,-1.91072571,-0.31606853
1.9262358,0.339829326,0.223856434
1.81788993,2.10890269,0.0851552486
0.314691126,0.0894177556,0.147273198
0.0124547826,0.31412828,1.25126898
0.420267284,0.149368033,0.993418872
1.4591279,-0.243956208,-0.358295679
0.551130652,0.0313949026,-0.356958866
0.101425283,0.552527606,1.0004344
-0.732225776,-0.184327438,1.59878683
0.570743561,-0.41329208,-0.829193652
0.0399223715,-0.290204644,-0.247386321
-0.0694652945,-0.335585713,-0.273041725
-1.91121995,-0.235347837,0.115715556
-0.00462225592,-0.0731739849,-0.0935048908
-1.20259082,-1.39921069,-0.52855736
0.767804682,0.651887715,0.0525451787
-0.322294682,-0.576390564,-0.606368661
-0.763921618,-0.177304596,0.401824951
0.880133927,0.216785744,-0.827667356
-2.93983698,-0.589945257,-1.00697052
-4.06543398,0.585959196,0.119630873
1.38141668,-0.0212531611,-0.183105141
2.67562699,-0.705169678,-0.931842566
-1.17081571,0.361190319,0.0175813381
-3.31558466,0.00326862885,0.149623126
1.86132264,0.0651139542,-0.14408128
1.31703496,0.428101301,0.399375528
2.08045983,1.16016459,0.532319069
-0.605209827,0.530927479,0.054236576
1.45722187,1.03278053,-0.269557536
-0.285599262,-0.205487803,-0.489321709
0.629012167,-0.310820162,-0.259328842
-0.587400675,-0.620053887,-0.0656114519
1.06567454,0.0320724621,0.440662533
-0.0285603199,-0.748337567,0.700131655
0.637858927,-0.512947023,0.195012078
0.277273893,0.0527486652,-0.321912408
0.42940703,1.26699126,0.641875565
0.358818233,1.34899557,-0.549144149
0.420761138,-0.354675442,0.133987561
0.513421655,-0.297886252,-1.37236691
-0.896327794,-0.554571629,-0.353726745
1.92500091,0.900549889,1.09295356
0.567194104,1.4143827,1.97544897
-0.190198138,0.478507847,0.297690958
0.0519682243,-0.254457057,-1.11125612
0.238107994,1.05924034,0.881910682
0.226245984,0.456976622,-0.34640497
-0.574038148,0.40076679,-0.0420297682
0.399461269,-0.174759939,-0.441670328
0.0738194063,-1.30981076,-0.693748772
0.340740144,-0.0241135769,-0.00622922741
1.22990358,0.0662979782,-0.456829906
-0.120760247,-0.198645309,-0.736993015
-0.469803661,0.1030026,-0.702833414
-0.514371216,-0.903549731,0.18062602
-0.266001791,0.0850958005,0.912523329
0.433430076,0.307311267,-0.171820298
1.26023924,0.810166836,-0.475057155
0.481863737,-0.329093456,-0.613005936
0.728204131,0.107773863,-0.234455198
-0.827642679,-0.15975289,-0.27063787
-1.59478891,-0.574707866,0.155475572
-1.52542937,-0.690957189,-0.480713427
1.42080545,-0.504503071,0.0654204041
0.168182299,0.0879355073,-0.124326207
1.77075386,0.600049913,0.535079181
-0.611111939,-0.012915262,0.170841843
-0.260067612,0.0932899565,0.00329104601
0.566500247,0.100105211,-0.119834736
1.78779793,0.93793267,0.656264782
-0.083524175,-0.481452256,-0.759730101
1.32798481,-0.601089656,-0.0446027257
0.0998933166,-0.0493796319,0.117162034
-0.119685397,-0.24664332,0.0763915852
0.611913204,-0.00225455617,-0.367912829
-0.107285686,0.065257594,-0.109862633
0.132389829,0.784713626,0.5809834
-0.00484746043,-0.108461827,-0.0453261323
0.722688735,0.381490082,-0.185665935
-0.0713096932,-0.420057952,-0.420473158
-1.6668781,0.104571104,-0.752436042
0.539461374,-0.132704034,0.222491324
0.731839776,1.98567605,0.0383916236
-1.45615363,-0.654362679,0.0959957689
0.356092006,-0.122611694,-0.085903205
-0.69643122,0.350328416,0.17095983
0.571825206,0.363364935,-1.10354531
1.23118901,-0.193877459,-0.203847051
-0.723625124,-0.42039901,-0.270574212
1.19707787,-0.056289617,-0.0380546823
-0.0274802074,-0.35599196,-0.199597001
0.696952224,-1.11110604,-0.724801362
1.44188666,0.237363815,-0.339336097
0.446002156,-0.147254974,-0.417483598
-0.820756912,-0.909670055,-1.2097429
-0.205519751,-0.138825685,-0.635738134
0.26984486,-0.165529609,-0.113880418
-1.90016258,-0.302138507,0.255244762
-3.12286186,-0.914892435,-0.830973208
1.60128915,0.578059614,-0.157576486
-0.172907948,0.288942963,-0.169078737
0.709742248,-0.863221407,-0.0712103471
-3.73853517,-0.204898447,-0.553297102
1.13489413,0.512829125,-0.697337568
2.58700204,1.60689175,-0.661779225
3.00968194,-0.160744756,1.08912742
0.0460195541,0.163811803,-0.631117046
-1.34578264,-0.342160761,-0.206110314
0.998302817,0.246615469,-0.86028707
0.709201515,0.0797416419,0.492009461
1.08063948,0.521549582,0.38918227
-0.147733316,-1.07413781,-0.271047056
0.15344283,-0.384611994,-0.406445235
-0.681861401,-0.486059517,-0.223101512
0.556379497,1.03510737,0.349032968
-0.391812921,-0.502016783,0.302007586
-1.49578059,-0.960687101,-0.121199474
-6.66001368,-0.392999202,0.0765985399
-7.02211475,0.0208944343,-0.617667556
-1.52433026,0.806431174,-1.15037215
-9.58779907,1.70895886,0.432298571
-3.2216742,2.46665502,0.730688274
9.87629414,-2.93712759,-1.82856643
-5.08055544,-0.538233995,0.490680724
9.25895691,-2.989779,-2.49205923
-7.08749247,-0.681613266,-0.227323234
-3.96797252,-0.202375829,-2.11622381
-18.5580006,0.773392558,-6.86366081
8.96623802,1.73641574,-0.49454695
-11.2552443,1.96771348,0.797272205
-22.6441345,4.21882868,0.497907341
17.1187038,-1.34664404,-1.58447671
-26.0248508,1.49002528,0.622883558
13.2625256,-7.16056919,-4.72955561
-13.1963825,0.554362893,-5.06230211
-0.0981821865,5.77425289,4.91850996
-9.85738659,5.04751825,4.21913195
-10.5050745,3.9259088,-2.09303808
21.0725307,-1.90036833,2.35266757
4.54509878,-0.281060994,2.09082723
12.6763287,-3.84855628,-1.65173602
-6.3481555,-2.44390988,-2.04931331
6.40981436,-2.12285066,-2.50754952
-3.66935754,1.894647,1.8153398
-9.78574467,1.18926227,-0.0334499292
5.48378754,-2.40693665,1.93246007
-3.20227218,0.511149704,-0.322305441
13.8142929,-0.937003613,-1.30348372
0.331176937,1.42708981,2.11197591
8.20360756,-1.7989403,1.19812799
4.24657869,-1.78728247,-0.235425055
-3.42649174,1.45886528,-0.19099462
5.5469861,-1.59409046,-3.43039227
-6.06499624,0.981664419,-1.76020861
-0.112332061,0.116618305,-3.24992776
7.67539787,-1.02913976,3.59415913
-4.81124544,1.96473372,-0.442860246
-5.76215124,-0.145179793,1.26026237
4.19749546,-0.60665071,0.12604171
0.114972152,1.10841858,1.85572028
2.58257627,0.246352896,-0.817228138
3.63266277,0.425144255,0.769072652
0.986955106,-0.429169416,2.05491376
4.00623131,2.35343885,2.75254869
-3.51928902,1.17012548,-0.93392849
-6.02156687,0.0611778311,-1.11734414
0.579088271,-0.351077825,1.11167622
1.2851305,-0.0929265618,-0.891284645
-3.02757978,2.3845396,-0.882174551
2.32269788,0.896204174,1.25213432
4.45376348,-1.12429571,1.11517882
-1.01263654,0.0984127522,-1.7003001
-3.94161177,-0.56835413,0.125217706
-4.22509527,-0.246102765,-1.43891776
2.33156919,0.457963109,0.140356913
0.466691464,0.613934457,-0.673939943
8.19257164,-0.713457644,2.84053612
-3.09992766,1.44778275,-0.390820771
3.21897149,0.177629292,1.17712843
-1.53969109,0.882654369,-0.050088916
0.181502625,-0.742405295,-0.585418284
3.85651541,0.560973167,1.75088155
3.76881313,-0.217127621,-0.0997530445
0.121442616,-2.41248393,-1.74536645
0.381178737,-0.260617316,-0.947403669
1.11258483,-0.742968321,0.823373735
2.15358448,0.0615013838,1.06477356
3.65393257,0.558247089,1.56343901
-0.335303813,1.27520621,0.917817771
5.78391218,0.168567777,2.11772037
3.27438617,-1.43605864,1.06981969
-3.26181674,1.18465149,-1.34048653
-2.77136874,0.312963128,-2.58997178
-13.720685,0.233589739,-1.63481188
2.58918786,1.08151865,1.12025774
1.81603444,-0.253224194,-0.300753981
4.02672672,0.179579273,-0.0717362911
-1.53945374,0.122427009,-1.57742107
0.0914427787,-0.320979685,0.43018803
-1.73341978,1.35529959,-0.503049374
-0.563854456,0.930647075,-0.240086019
0.295912206,1.01075566,-0.122559614
-5.95658302,-0.174625307,-1.26650751
1.89421248,0.982793808,0.541653812
-4.60981894,0.200351432,-0.29670912
3.74983168,-0.839516699,-0.222777843
2.58028626,0.22082825,0.118453048
0.3734411,-1.0845679,-1.59124398
1.50265086,-0.0400841162,0.360578835
2.21218348,1.70518672,-0.405296773
-2.19736552,-1.0116483,-1.11789691
0.511733472,0.263220817,-0.686965942
-2.90955806,1.01595664,-1.98192954
3.1419251,-1.36369419,1.10894167
-0.527205288,-0.66197598,0.206699118
3.55396581,-0.557261884,0.68979162
2.58037686,1.00084269,0.78541553
-0.0388413556,-1.12824178,0.0338173695
1.00028324,-1.38004601,-1.145316
-0.716703534,2.0474143,-1.18580842
2.07174563,-0.86895895,2.66536403
1.49787641,-0.668275297,-1.08550835
-1.11872613,-1.23152912,0.513269663
-1.22426164,0.072539635,0.25180915
0.826465964,0.979542136,-0.296332747
-1.15976334,-1.633219,-1.06861126
2.27641439,0.476879746,0.422282159
-1.93393993,-0.015326459,-2.07381558
0.248849973,0.683442235,-0.486409247
0.440792352,1.31972194,-0.470644653
1.43348813,-1.0601393,0.848518848
1.42219925,1.49746549,0.67882067
0.184422046,0.207634449,-0.577752471
1.37455666,-1.22862542,0.148014069
1.8116765,0.157617241,1.47369206
-1.09726834,1.24041009,0.766597211
2.30072355,-0.65316546,-0.974684715
-0.756401658,0.1252684,-0.797755003
0.0353405736,0.508635879,0.593404233
0.269687891,0.0580838658,-0.830557466
-0.398453474,0.192353427,-0.888518095
-0.953318775,0.456086159,-0.114699438
-0.973313093,0.864867687,-1.03565073
0.308697224,0.235691041,-0.767503858
2.66672969,-0.0339897983,1.15583193
-0.268224448,0.881455302,-0.867753625
0.156695023,1.40172446,-1.08444548
0.733541191,-0.42755267,-0.281033725
1.61713207,-0.148869157,0.470174581
-1.33143163,-0.217408821,-1.35481882
0.975420952,1.61475289,0.208917677
3.54851365,-1.679124,-1.2627697
-5.56394434,-1.15080655,1.76036823
-0.861055911,-0.0278397482,0.628726423
-4.71077156,-0.372336328,0.0127108237
3.69193172,0.0631966516,-0.899610043
-3.60235405,0.632064581,-0.349178612
1.02370441,-0.303845108,0.207092851
2.68961811,-0.0678562894,-0.461121857
0.24141176,0.0610352941,-0.553361237
0.445555538,-0.20658654,2.29862976
-1.01141238,0.254175156,0.86372602
-2.45819783,0.552722573,0.0292185713
-5.22938347,0.73350513,-1.90303063
1.04206109,0.285528749,-1.05952823
-4.66845083,0.198419034,-1.09965754
0.641486824,-0.768141687,-0.0832860023
2.58725572,-0.0328625254,-1.03855264
3.26067758,0.534097195,0.272064745
-1.70358348,0.0151231885,-1.00887346
1.76324069,-0.60913837,-1.01906109
-0.110880271,-0.234811321,-2.09004092
-0.00213313312,-0.9007833,1.53482747
3.52418399,0.00478743017,0.352490038
-2.33465958,-1.09446001,0.0633762181
3.69901586,0.448386431,-0.231010139
2.37871337,-1.00732875,1.22304189
1.07006979,0.374054015,-1.38269985
1.90796173,0.143698126,-1.07602811
-1.76523423,0.0106848031,-0.547554672
-0.693835139,-0.0408927016,0.810911775
0.11942935,-0.00013126446,0.728585601
0.230576277,-0.622421026,-0.982656062
-3.10322642,0.219359636,0.152645811
0.913119972,0.0373881049,0.397456706
-1.19936109,-0.113250047,-0.716254532
2.07399464,-0.800148904,1.46148014
0.560209572,0.00803520437,-0.37013045
-4.09761286,-0.679917693,-0.903765798
-1.70682597,-0.0934545398,-0.69591856
-7.14812374,0.916699588,0.565973938
1.78382289,0.598927975,1.67085242
-1.28733492,-0.325994641,1.07265544
4.17230844,-1.36419988,1.00544322
3.66383052,-0.121595912,-1.2957449
1.2646575,1.78665626,-2.50041056
3.63073134,0.983638346,-0.0793001801
-0.375450701,-0.000542457215,-1.04398084
5.56891775,-0.734759986,6.34692097
1.92756045,-2.18339634,1.28721225
0.104251042,-0.0260505378,-1.55353022
-2.84152842,0.341657102,-1.30598342
3.49928784,-0.438312411,0.824904025
3.5637331,-0.295621514,2.66132545
-1.17622972,1.11834323,1.02960908
-2.88895035,1.40084338,-0.0827385634
0.560985208,0.711034894,0.605650961
-1.19375515,-0.216078028,0.197994962
2.30240107,0.204077378,3.12717795
3.71584463,0.0524175018,2.03842688
-0.967986345,-0.0776872486,-1.19326174
-0.0362655744,0.764876187,-0.718649387
-2.16870022,0.83795476,-2.72709036
1.640481,-0.243438482,-0.404624581
0.336446017,-0.268285662,1.2230171
-0.108266219,0.430054665,0.319555581
2.41615319,0.475238383,2.08646226
-1.04565442,-0.0994473621,-0.928413451
0.793772578,-0.0779364109,0.36685583
-0.664574206,-0.212085783,0.695792377
-0.251859277,0.226939127,1.32046211
-0.680173397,-0.364043117,-0.489059925
-1.90050054,0.489623129,-1.56526566
2.93394518,-0.249567986,0.351789951
-0.343294978,0.806057572,-0.377940714
1.37633693,-0.195964813,-0.689691424
-0.687054694,0.226838589,-0.551958799
-2.83427548,1.90753376,-0.283187389
-1.10227871,0.523720086,-0.662794173
0.795173943,-0.123678252,1.0308876
0.633943856,-0.361531347,-0.498522311
0.817042112,-0.0675935522,-0.998297632
-0.50245899,-0.04552963,-0.331042945
1.01537704,-0.026622247,0.930571079
1.19856095,-0.916067898,-0.854975045
-2.83178306,0.91488409,0.72941196
2.08377099,0.328916252,1.95841169
3.82952404,-0.983039975,1.94496989
1.78589857,2.04610777,-0.0536233447
0.862063944,-0.214021176,-0.871100724
-0.73175931,0.291886479,1.23483276
1.02143919,0.735653043,2.14695573
0.0180029776,-1.11590981,-0.939618409
-0.158382326,0.0307263006,1.70954955
-1.93526518,-0.938353479,-1.85157084
0.887695014,0.82217133,0.586864352
1.39405203,0.468079656,-0.583174944
-1.41584253,0.847699583,-1.81787169
-0.842576623,-0.228886664,-0.0938214958
0.546714664,-1.44108856,-1.40464759
-1.21968782,-0.00821985677,-1.36191475
-5.40574121,0.753744662,0.950549483
2.3200686,-0.359426856,0.249299243
-4.19848585,-0.0569680035,-0.363425344
2.27979684,1.06100452,-0.279577583
2.7864418,0.422111183,0.0750437751
0.361116201,-0.252703398,2.14462924
1.89157557,0.0399991088,-0.283608824
1.33620977,-0.522796273,0.293681532
1.63373017,0.637160122,1.63538718
-0.438714474,-0.123232573,-0.518146038
0.02039502,-0.532843888,0.879622519
-0.476476759,0.793250203,-0.68597275
1.07554328,0.616758406,0.580790937
-0.177079663,0.548932731,1.59486413
0.404524416,-0.424551487,0.476716846
-0.990574718,-0.423632771,-0.881335378
0.058199238,1.63455153,2.14214253
-0.607187033,0.0160800312,2.38810349
0.471616447,-0.711115658,0.888224065
2.10946631,1.49513924,1.30407965
-4.33227348,-0.968976676,0.332633495
-2.43212485,1.85678124,-0.651601493
4.71199512,0.0663813204,0.157839656
-0.98056078,-0.380288839,0.444641829
-1.77104938,-0.250526339,1.77745473
-2.33714199,-1.2562983,1.6489073
4.32178545,-1.07792163,0.439161569
0.779806614,-1.29469001,0.710730135
1.54519975,0.880512714,-1.92885685
2.25386739,-0.742356837,1.03322291
0.885454714,1.09549987,-0.513240755
1.19422007,-1.03561914,-0.0693242252
1.0963769,-0.290239692,-1.19921601
-1.40017068,-0.285240173,-1.51018906
0.541160285,1.43970156,0.694183409
-2.31234813,-0.526888967,-1.02896011
-0.245578945,-0.510505497,-0.413994372
-0.334823519,0.667854846,-1.60397017
-1.76015031,-1.71316528,-0.877885163
0.0381016508,-0.40763694,1.79422057
2.02003026,-0.543312967,0.00235460233
3.62365818,0.0339308158,0.0362816826
-0.0286941901,-1.36328304,-0.949199378
-0.767448008,1.14798152,0.320340127
0.107751131,0.206951231,-0.802775145
1.22990072,1.00753856,1.10443878
2.18328667,0.117423661,-1.96855605
0.0144033562,-0.538042247,-0.104902171
-0.591191292,0.144629642,-0.118435718
0.30063808,0.554695547,-0.883323669
1.16233146,0.821848094,-0.563736916
0.378605992,-0.176331252,-0.419525087
0.258041471,-0.111548088,-0.379934639
0.335195333,-0.715603232,1.64539039
1.7205981,-0.323286116,-1.27535725
1.08684707,-0.411034763,-0.587497473
-1.03576219,-0.0522103086,0.268137842
-1.31875789,-1.64829779,-1.48702049
2.08329391,1.01118159,0.240981802
-2.06456542,0.0790977925,-0.156589001
1.7954694,1.09013879,0.348572284
-0.193734318,1.09014189,0.750354767
0.0189469419,0.473875761,0.824382782
0.270431399,-0.382504016,1.74703026
1.24545085,-0.836496711,0.444151074
-1.14011192,-0.813342929,-1.15444934
1.55333054,-0.495157123,1.05022144
-0.343454182,-0.031193478,0.897267103
0.46255061,0.820636451,1.79935038
1.5976913,-0.546590805,-0.198001102
1.54170966,0.330078602,0.542229891
-0.579023361,-1.96411562,0.261431634
-2.41006994,0.676273227,-0.287459791
-4.16614485,0.0630138069,1.29553723
2.55023193,-0.797627926,-1.18444979
2.69460487,0.5773803,0.754169464
-0.00569122471,0.202791616,1.44694865
-1.84469092,-0.417501837,-1.00494623
-1.44921052,0.121822625,-1.21413767
1.44658411,-0.239658624,-1.13165545
0.263022274,-0.391215384,0.312127233
1.26686358,0.695175707,0.121121056
-1.15267646,0.68419373,-0.967046499
0.248541921,0.304533154,0.530264258
0.337809026,0.927107573,0.644404531
0.334338725,-0.351600885,-0.185370639
0.235147461,0.338623822,2.66744637
0.196862862,-0.555843055,0.454635859
-0.0865629762,-1.1406374,0.10726738
0.998389184,0.576293349,-0.261948436
-0.650969565,-0.21123679,-0.546362996
-0.20551753,1.02937841,0.714899421
-0.607619107,-0.573560238,-0.63708514
0.52866292,-0.612998724,-1.15133822
0.27735579,0.232033357,-0.0207356513
-0.490686238,-0.0148190819,-0.68788898
0.111110404,-0.36039269,1.00114155
-1.68929267,1.23330951,0.209383547
-1.3995198,-0.498864561,-2.70344186
-3.62417388,1.75462997,-0.461255521
2.60263038,0.089853771,1.17319071
0.59687525,0.682058454,0.0396798402
-0.589304745,0.970906317,0.289562643
1.12604034,0.187675297,0.0651481375
1.08991849,-0.794252574,-0.216500789
-0.475722164,-0.0667939037,-1.78343201
-0.552456498,1.32531488,-0.175981969
0.702381909,-0.218414977,0.436801672
1.31147242,-0.235836342,0.568259656
0.845324337,0.304105878,-0.752821624
-1.49416339,-0.0507950597,-1.74685955
0.840551615,-0.236077026,-0.892667055
-1.87470138,-0.311136931,-0.16207096
2.49073529,0.465561777,0.906622946
0.500426769,0.169878513,-0.0808584765
-1.32016301,0.0909141451,-0.418142945
-0.133248001,-0.651371062,-1.7256906
-0.170396671,-1.00540054,-0.446900547
-1.5509516,-1.2757678,-1.47247112
-3.66084337,0.0702934563,-1.26188183
2.92190838,0.974870443,0.135746881
1.50322676,1.28150618,1.60018361
-0.0957436487,0.180794656,-0.866205156
1.64515948,-0.779465973,-1.04579282
0.688216507,-0.00762264617,1.28255963
-0.175838679,-1.51063025,-0.404571623
-0.388247102,0.685792446,0.710685611
1.46821463,0.124550544,0.252750337
-1.07680452,-0.0190379862,-0.370638102
-0.572381914,-0.36021331,-0.531604648
2.058002,-0.053714022,0.250601828
-2.06845355,0.47004807,-0.817402959
1.11714077,-0.415476739,0.207166478
0.740289927,0.127714112,0.906032979
-0.249169499,-0.235729441,-0.777404547
1.2244947,-0.325791448,1.05610096
1.1033963,-0.324050605,0.8189013
0.237459779,0.0969371572,-0.397404075
0.188608363,-0.764438629,-1.05272508
0.208089754,-0.529545307,-1.44050968
-1.33203197,-0.956892908,-0.667586565
-2.39305139,0.470987856,-0.152525589
-0.524730265,-0.559780717,-1.83514738
1.31984556,-0.168801248,-0.384599745
1.3274765,1.45565307,1.58920002
0.279932886,0.906957865,1.18425465
0.589489758,0.199369743,0.572386265
-1.36791027,-0.0141624343,-0.320182621
1.63277054,0.379245013,1.11311555
0.159876645,0.0295052361,-1.15375638
-0.37793383,-0.153397307,-0.317059189
-0.0941646248,-1.00778151,-0.96229893
1.50914931,-0.693691194,0.78604418
-0.740169048,0.478745908,-0.423396498
-1.7024914,1.12954545,0.0887019038
0.127124101,-1.47214746,-1.04961395
-0.856918693,0.447779268,0.726549029
-1.42784095,0.524143934,0.681535363
0.624707162,0.00802355912,1.32389379
-1.50288343,0.0809171796,-0.705314755
1.90750933,0.287554055,1.33056974
-1.00592077,0.639527977,-0.576758862
-1.97128665,0.429062694,-0.253518671
-4.45692205,0.0679523572,-0.836494744
-0.259378701,0.143112734,0.00808944926
1.9737606,0.61582166,1.05577135
2.48058772,0.901216447,1.2566433
0.171554223,0.15503335,0.374931931
0.0882342085,0.74091804,2.42905307
-3.22427082,-0.182179406,1.50005352
0.720202625,-1.2013638,-0.652854919
-3.27408361,0.476323336,0.194261268
2.14788222,0.593336701,1.40795767
-1.12187207,-1.5746752,1.51059294
1.61371601,0.61914438,-0.0564475581
0.695468485,-0.99335289,-0.944460034
1.69468772,0.748750746,-0.183784112
-0.143981531,0.1316901,1.53894138
-1.30956471,0.407372683,0.257945508
-0.0413616747,-0.427220047,0.124075726
0.678049088,-0.469642282,-0.228137702
3.34674525,-0.0735905766,-0.19380255
1.20367944,0.995034575,-0.0134530542
-0.18050395,1.29621804,0.174288332
1.43521047,-0.430481791,0.0360723734
1.50459552,-1.13370275,-0.0719068646
0.076717943,0.514130533,-1.16587234
0.756599426,-0.736661673,0.140353799
1.05400276,0.819595337,0.484532833
0.387372851,-0.494083941,-0.0559604354
-2.07822871,0.506134331,-1.18496561
