h0,h1,h2
0.0633903295,-0.0253070295,-0.0976355821
0.0730734393,0.0729591176,-0.0941779986
0.118221059,-0.0164374989,-0.00404265011
0.0524338074,-0.0315270908,0.0823339373
-0.0873124599,0.110430449,0.0373113267
0.0552635007,0.0549573489,-0.0639502555
0.128086418,-0.0541307889,0.06810157
0.0507493541,0.00808226597,-0.00586461276
0.0212639775,0.0278989002,-0.10001801
0.0456287041,0.125727847,0.00126096164
0.0900751278,-0.0360833406,-0.0653958023
-0.0401899144,0.0518884547,-0.00621162541
0.00357673643,0.0834586546,-0.181804717
-0.00664020795,0.0535052642,-0.106593519
0.153416157,-0.0126013644,0.0232845992
0.00627110293,0.105045035,-0.150454253
-0.0877422243,0.0214949809,-0.095100902
0.0519478284,0.0949742347,-0.121268183
0.134827897,-0.040908251,0.0854599252
0.0298559796,0.065822646,-0.0332445651
-0.0211846977,0.0380715579,0.0970725194
0.0533604436,0.0792239457,-0.091703251
0.039121177,0.0931045339,-0.0117240632
0.0995392054,0.089037165,0.0381335057
0.0251026675,-0.0551985279,0.0558443479
0.0536406972,-0.0362527147,-0.162693039
-0.0639616773,0.0186531879,-0.24641344
0.0710138008,-0.0414269939,-0.026384281
0.0253249742,-0.067573294,0.0772717148
0.0180085767,0.0756616816,-0.0467265956
0.00568654574,-0.0396422446,-0.182057321
0.102477744,0.042544581,-0.0608657673
0.0899857506,0.024921136,-0.142382443
0.0265951045,0.046221327,-0.10421399
0.134930179,0.0450845808,-0.0395368114
0.0349217393,0.0378255956,-0.11825867
-0.112041742,0.0470283367,-0.21351257
0.045023229,0.0338529274,-0.0808213353
-5.0900504e-05,0.0845507458,-0.112856917
0.125419959,0.0122632347,-0.0524058118
-0.0153949009,0.0393599682,-0.0427231975
0.044534076,0.116449013,0.0156530552
0.0179402009,0.109611206,-0.0680873469
0.0348558687,0.0899399891,-0.105211191
0.131633684,0.0425938889,-0.0309424046
0.147564307,0.0650054738,0.0337304957
0.139400885,0.0139926327,-0.0945805609
-0.0653007627,0.023371784,0.0564154014
0.0231665559,0.0500687808,-0.0731246993
-0.136771157,0.0756761581,-0.143324658
0.0420342833,0.132097274,0.0898718983
0.040549513,0.0886414498,0.019204814
-0.0621366277,0.0260456223,-0.180297434
-0.0017384832,0.0308510177,-0.125983596
0.0980056524,0.0576310977,-0.100525901
0.066643171,-0.0503267944,-0.0136012277
-0.0783552006,0.0111898202,-0.105710723
0.0950833336,-0.0289607961,-0.120406829
0.0822411776,0.138575464,-0.0403310247
-0.0417642631,0.000794760708,-0.0914841369
0.01050507,-0.0505523272,-0.0695443153
0.0185755435,0.0289905034,-0.0287199039
0.0933068767,-0.0521493033,-0.105596066
0.034987703,0.146313652,0.000591549964
0.0983287543,0.0253276285,-0.0687721819
-0.047901608,0.00632419204,-0.0478938296
0.0690786242,0.0151119204,-0.044637084
-0.0472647063,0.032355953,0.000790003513
-0.0845440328,-0.0293197352,-0.135924652
-0.0542352088,-0.129326299,-0.114188828
-0.0023502924,-0.0266406778,-0.0423693247
0.0287712067,0.117553622,-0.0917248055
0.0847493634,0.0961585715,-0.0617610998
0.0361605026,0.0358871706,-0.0896314308
0.0402103364,-0.0326999985,0.00470137876
0.0289622657,0.0888863131,-0.0686828867
0.0496294461,0.00504321046,-0.0916475207
-0.0686080605,0.0309739243,-0.0227003098
-0.0288256314,0.000466674537,-0.0483914912
-0.0208478123,-0.032104142,-0.0187993515
0.0128577529,0.077892594,-0.0520429276
0.00726983743,0.0197390225,-0.125461191
0.0731448755,-0.0967599899,-0.131761298
0.0410059951,0.0523710847,0.0700240508
0.0711002797,0.0204213411,-0.0509618707
-0.0846816972,-0.00683016889,0.00463062944
-0.0847193152,-0.000753432396,0.0709665194
-0.0842802674,-0.12573868,-0.0894635022
0.0791825578,-0.0329603925,-0.165275335
-0.0169807673,0.0122081311,0.0152590312
0.0512089506,-0.0588133447,-0.0650835112
0.102910869,-0.00978440885,-0.159336016
-0.00414352352,0.0547735021,0.00940075796
-0.0914791748,-0.0411882773,-0.00745150819
0.13634786,0.0138120139,-0.084976092
0.0528561845,0.0288047735,-0.0475260355
-0.0389678553,-0.0298488699,-0.108912617
0.0354841985,-0.0384426117,-0.178555116
0.0443001948,0.168397561,-0.0873380601
0.025433341,-0.0447434001,-0.0786821246
0.0694453344,-0.0260756426,-0.0584566966
0.0420583226,0.0291004404,-0.0472314246
-0.0871672109,-0.00356327719,0.0476909131
-0.0586697422,0.0162261631,-0.117876336
0.0771988407,-0.03431217,-0.1578504
0.0711338818,-0.046819482,-0.0835290477
-0.0207105577,-0.00658079423,-0.0362299643
0.0710980296,0.0269024484,-0.134146541
0.000437302486,0.0445250943,0.00159681076
0.00632343767,-0.0476339683,-0.161547497
0.0700455084,0.00378368469,-0.124028988
0.06666217,0.0616810396,-0.14095138
0.0288309585,0.0713113248,-0.0110020163
-0.0245893691,0.120866008,-0.0202520285
0.0675687864,0.0578001253,-0.121888481
-0.0315626487,0.0706222504,0.000487033249
-0.0378340036,0.0221128389,-0.0782003403
0.0893383548,0.0144761894,-0.14109157
0.0431236811,0.0994359627,-0.105658218
-0.0307773203,-0.0225530863,-0.0597930849
0.0872770548,0.0376678184,-0.0339692533
0.00322648324,-0.0511180423,-0.0346117094
0.0697660819,0.0230731014,-0.0962348059
0.0737298727,0.0441217832,-0.0226781704
0.0519676395,0.00851933938,-0.0740782246
0.123721421,-0.0320422016,-0.130519211
-0.0405159444,-0.0599972419,-0.117542483
-0.0267778281,-0.0261099506,-0.0487744249
0.0724444538,0.0712080672,-0.122679852
0.138917789,-0.0220480952,-0.116966404
-0.0137855653,0.0469786152,-0.0255434047
0.011955779,-0.0405384302,-0.0906784385
-0.0214285515,0.00665442506,-0.0826338977
0.012038677,0.00521207368,-0.100901946
-0.081302084,0.036190819,0.0226404499
0.0407360643,0.0429556221,-0.0717488527
0.0511325374,-0.0242734477,-0.0943522602
0.0704090521,0.0147608826,-0.127856672
-0.0125878612,0.00676725153,-0.0715846866
0.0629643574,0.0373952128,-0.0592806675
0.168777794,0.00286937458,-0.0120849051
0.0338569395,0.0792396069,-0.105726473
0.0118869347,0.110210329,-0.159696326
0.0408658311,0.0292366464,-0.0905321613
0.0747857392,0.0363704488,-0.0538368151
-0.0613326356,0.0520517975,-0.0919017568
-0.00555842044,0.0401154533,-0.0788685158
0.0378364213,0.0159369409,-0.0442963317
0.0490667075,0.0166465677,-0.0561581701
0.0170574635,0.000203616917,-0.0664552078
-0.00308801373,0.0411260873,-0.0449866876
0.0525216311,0.0520483889,-0.0550139509
0.0467461534,0.0250101369,-0.101941131
-0.00266608712,-0.00256206281,-0.124822907
0.0545709208,-0.0314117335,-0.0238375794
-0.0187398661,-0.0299942754,0.0287550781
0.0576065816,0.073039189,-0.116413072
0.000945826701,-0.00762835238,-0.0211853273
0.0482212976,0.0430600271,-0.0249910373
0.0501352698,0.0177590791,-0.0199447479
-0.00455342606,0.0325623341,-0.0875430107
-0.000203099102,0.0305720791,-0.117103487
0.0454781651,-0.0150612341,-0.0522226021
0.055134397,0.0146915996,-0.0197785925
-0.077890344,0.0300821401,0.0445466936
-0.0531194732,-0.0129527096,0.00834236294
0.128038436,-0.0908291787,-0.0822414905
0.0132384058,0.00343601545,-0.0704397634
0.000779814844,0.0158781707,-0.037073791
-0.0447325148,0.00102996046,-0.0209419075
-0.0723581687,0.0038958292,-0.0648746192
0.072593838,-0.0514404587,-0.162381142
-0.00783801824,0.0273832306,-0.0438706577
0.0514858142,0.0916742235,-0.0880283788
0.0292745233,0.0346353054,-0.0249047522
0.081732057,0.0306971241,-0.16337353
0.0689615384,0.0513623767,-0.0153447418
0.0714517534,0.0419471823,-0.170064658
-0.0289136674,0.00180610816,-0.0890818834
0.0770665333,0.0510207266,0.0132574607
0.071235463,-0.00543355057,-0.0748061091
0.00545681082,0.0330351293,-0.0407713093
0.0449635051,0.0182495043,-0.127162874
-0.0224117842,0.00301904068,-0.107590832
-0.00870136265,0.0850446746,-0.0939047784
0.0222193971,0.0360569283,-0.0824793726
0.0389078856,0.0789637193,-0.0564605743
0.0261676423,0.0281810556,-0.0729229972
0.00271395291,0.00209602411,-0.0522147454
0.0678105876,0.0312798172,-0.0869186223
0.074950166,0.0892178789,-0.0301370528
0.0397528596,-0.00897817034,-0.0369728878
0.00385758048,0.049225796,-0.143750235
-0.0508907735,0.0239407718,-0.0879201218
-0.0170884784,-0.0274885055,-0.0471579805
0.046161972,0.0476702303,-0.0502638519
-0.025916364,0.0321293399,-0.0431816056
0.0952744037,-0.0305435434,-0.118803419
0.0638734624,0.00249249721,-0.0900714621
0.0486117527,0.104255065,-0.0642093644
0.0411756486,0.196315318,-0.0681719482
0.28297776,-0.1216342,0.132468879
-0.0116674602,0.0644362047,-0.0828565285
0.0413827337,0.0621975213,-0.0415143073
0.147263676,-0.0839949399,-0.0105551509
0.0734418184,-0.0520571321,-0.00623437343
-0.0629139692,0.0584082231,-0.15947257
0.0977893695,0.0343383811,-0.0866593122
-0.025330497,0.0487053134,-0.105272122
-0.00189373607,0.00121286453,-0.0742039084
0.00623481115,0.0641665086,-0.0665694103
0.197740242,-0.0608360395,0.0186712835
0.0205103345,0.0368959382,-0.107558593
-0.0318198465,0.143374398,-0.0772621632
0.0554537103,-0.0664178804,-0.0211525504
-0.0230659768,0.044952549,-0.132808089
-0.0345834717,0.121586122,-0.0796220228
-0.0733597055,0.0365306288,-0.146812201
0.0642189682,0.0668990687,-0.100827597
0.0426823571,0.0529502854,-0.0911488235
0.0748770311,0.0259018335,-0.0891388059
0.0855010897,0.0019299736,-0.0528959148
0.107583575,0.0645191967,-0.0309871621
0.0020731918,0.0738696083,-0.0841157511
0.00553289754,-0.0416161008,-0.0289730486
-9.22754407e-05,0.167890623,-0.0719776899
-0.0463688374,0.00355914957,-0.103359148
0.0117469802,0.0122749303,-0.0580071583
-0.0050855102,0.0368232839,-0.0777511522
0.0271130092,0.0452621244,-0.0770215765
0.0416686498,0.0503840446,-0.084258832
0.0876711905,0.0122089656,-0.0391326845
-5.54732978e-05,-0.0491831116,-0.132844672
-0.016336415,0.0399320684,-0.057168331
-0.0400190055,0.00348896603,-0.120456979
-0.0261186026,0.0850016251,-0.0160790943
0.0234218352,0.047089532,-0.0573098585
0.00678935833,0.00229911855,-0.0170446075
-0.0090809539,0.0697695836,-0.128953278
0.0364848785,0.0607508905,-0.0686834008
0.0224974528,0.0583468452,-0.0409422666
0.00243217009,0.0038173236,-0.157562315
0.0383709222,-0.0351466388,-0.0634527281
0.0585947521,-0.0479231887,-0.0840732604
0.0783852115,0.0395806134,0.01643488
0.0213023871,0.0235280767,-0.083125338
-0.00726090837,0.00868344866,-0.115378097
0.0120639168,-0.00420856988,-0.103316516
0.00625110464,-0.0137880277,-0.0789528117
0.0157209132,0.0984512344,-0.0873767808
0.068791151,-0.0537914038,-0.0795266628
0.0053609414,0.0139716715,-0.0735784024
0.111369655,-0.0431616344,0.0107487468
0.0220461488,0.0143939741,-0.159036487
0.056354396,0.0429870561,-0.0582608581
0.0267516337,0.0947896317,-0.0723275766
-0.0480335951,0.0530125611,-0.0726902112
0.0868962631,-0.00461817207,-0.115878209
0.00780472718,0.0671224296,-0.100954443
0.0484634414,-0.0567105375,-0.112595975
0.0163007546,0.0198051874,-0.0234052483
0.0519407615,-0.0937746987,-0.0920169279
0.0830996782,-0.0898954868,0.00851563271
0.0231390968,0.0152932853,-0.129694507
-0.0107770339,0.028718574,-0.0449475385
0.0155660752,0.0739305168,-0.144972637
-0.00448261015,0.0163560603,-0.0589884408
0.026270885,-0.0129198916,-0.115561083
0.054564368,0.00407010317,-0.0979287177
0.0823664814,-0.0740949288,-0.0553849339
0.116615303,-0.0514110327,-0.00362051371
0.173552841,-0.150618896,0.0223673079
-0.0507429764,0.00255204178,-0.123553604
0.019073341,0.131381139,-0.0618464686
0.11786662,-0.0718568414,-0.00478528347
-0.0547902845,0.0923586488,-0.178635284
0.0201106928,0.0240795407,-0.127176315
0.0427942909,0.0165606569,-0.118177466
0.0775415674,-0.0834739059,-0.08330255
0.0397875458,0.00386241404,-0.0922636241
0.0586503856,-0.136515245,0.0395488329
0.0443269759,0.0669155791,-0.124833249
0.12448515,-0.0919657424,-0.0376172997
0.0469011851,0.0546986535,-0.0109191295
0.0175881721,0.0101225572,0.0352614559
-0.039964702,0.0923136175,-0.125010207
0.0389252789,0.00563376397,-0.0655895695
0.0400257558,0.074942641,-0.0816564783
-0.0141030429,0.108197957,-0.134756669
0.0212857723,-0.0177163612,-0.103506111
0.0226228219,-0.0180287641,-0.0589724034
0.017763691,-0.0159407761,-0.122306041
0.0517348461,0.0115521178,-0.103806563
0.143665895,0.00546157872,0.00486197975
-0.0129579725,0.0176043715,-0.0945673361
-0.0697160065,0.0675555095,-0.162818596
0.00647128094,0.117019653,-0.106958076
0.0269906521,-0.104720004,-0.0359978601
0.0122430427,-0.0351613015,-0.0610647202
0.0955908149,0.0972625017,-0.115484275
0.0184407793,0.0965521783,-0.0974520221
0.122066647,-0.0258283336,-0.0199503805
0.0110317124,0.0172762219,-0.0774467438
0.114829436,-0.133273259,0.0630948246
0.0638752282,0.0387505777,-0.0880175754
0.171716452,-0.0849357471,0.10854926
0.181292653,-0.144609287,0.0516445041
-0.038382642,0.0500187948,-0.177316055
0.130794331,0.0393376797,0.00805772562
-0.0786237046,0.18662332,-0.0495706871
-0.0489457808,0.0509409718,-0.053650789
0.158719689,-0.0517478772,0.127124235
-0.185549781,0.223209739,-0.0958634168
0.0416794792,0.103608102,-0.14130871
-0.080820404,0.120941453,-0.147891462
0.22298339,-0.041041337,0.0807193816
0.12972495,-0.0577393286,-0.0580812767
-0.00570448441,-0.0254736375,-0.0912604257
0.204863504,-0.0241914801,0.0166028682
0.0631195009,-0.0230565406,0.0679742023
-0.00315011176,0.0738683641,-0.037200097
0.0213052724,0.028805919,-0.217458561
-0.0283431467,0.0585589074,-0.0816051289
-0.0192571227,-0.0189094022,-0.0345796272
-0.0317580402,0.013466252,-0.175034583
0.0364884026,0.0604149178,-0.0462625213
-0.0279292613,0.00613876153,-0.164311722
0.101572484,-0.123467244,-0.0208038352
0.160270363,-0.00500776153,0.0751468539
-0.0744520351,0.0364321992,-0.209952235
0.05118718,-0.0045666378,-0.0525283217
-0.0139346877,-0.0551534481,-0.143695444
-0.0337276831,0.149137273,-0.121313833
0.113950543,0.033076115,-0.0229060743
0.0474823229,-0.00656915689,-0.124842927
0.130938232,0.0766477361,0.0655383989
0.0326083377,0.0561528765,-0.0414706431
-0.0299431402,0.0240653623,-0.139143243
0.0167772751,0.107368909,-0.0785899982
-0.0106553463,-0.00351601141,-0.108843923
0.0229469892,0.0379116982,-0.0817194358
0.0943307504,0.0310709123,-0.0585352741
-0.166603461,0.0890598074,-0.246033803
0.0073316982,0.0625594407,-0.117609277
0.0857523903,-0.0151060652,-0.0381096564
0.049431663,-0.0545943528,-0.0817366168
0.0663556457,0.078540951,-0.0367494933
0.0147715975,0.00481841713,-0.017241545
-0.0388286896,0.0309296064,-0.089725025
0.0456779599,-0.00543873617,-0.126681328
0.0322113931,-0.0772391558,-0.034903191
-0.0330719091,0.0175122079,-0.165437162
0.00526039116,0.025793083,-0.00738027133
0.0364188775,0.0187561493,-0.0183677506
0.030758027,0.0573587008,-0.0845143646
-0.0742929503,-0.001836268,-0.116084538
0.065954864,-0.0166705046,-0.0283057075
0.000490924285,0.0861791596,-0.150440142
0.0638899654,0.0168829244,-0.0688683316
0.0615324639,0.136743993,-0.0216844324
0.00371007225,-0.0304387584,-0.112009883
0.147757545,0.0242148899,-0.0633846894
0.0904419944,0.00230896054,-0.0371182598
-0.0118964436,0.0231429879,-0.0430515893
0.0823079422,-0.0412038304,-0.101245411
0.130203336,-0.0336377434,0.146151125
-0.0493592285,0.0459449179,-0.0236051176
-0.00980706513,-0.00357758207,-0.13270165
0.101430774,0.0326913148,-0.0840966776
-0.0113073187,0.201060295,-0.078540042
-0.0302798394,0.0639560744,-0.141273454
0.00693756575,0.0533866659,-0.100164965
-0.00357923238,0.0185348913,0.0865145549
0.00499999663,0.0738221109,-0.184406236
0.182278425,-0.0938706547,0.095517993
0.0451336056,0.0917120054,-0.128254041
0.0426322594,0.141654342,0.00671103224
0.0216663871,0.00598474918,-0.212323755
0.181001857,-0.0326331854,0.138846949
0.0682163686,0.267159998,-0.101017669
0.128036693,0.0491801314,0.0460403822
-0.019481793,-0.0354015194,0.142404854
-0.12318071,-0.036602173,-0.243702263
0.0525442772,0.0623423345,-0.0472500622
0.0362517051,0.142517656,0.1065083
0.0437365323,0.0235207211,-0.123433419
0.12556459,0.132020503,0.0624762625
0.0534566529,0.130328566,-0.147807419
0.154594466,-0.0222458225,0.032189671
-0.0484692045,-0.00761609711,-0.173195913
0.120030478,0.0934207365,0.106229261
-0.122306861,0.00509899156,-0.0619343705
-0.198018372,0.00815892033,-0.243975013
0.0459305048,0.0206491798,-0.0948364288
-0.00694946386,0.0281344,-0.106421866
0.0888182223,0.100047156,-0.051492773
0.0333007202,0.0845016465,-0.00693061296
-0.0249979533,0.0691684186,-0.171053573
0.0201802682,-0.0900883302,-0.203847781
-0.0273748413,0.0786695182,-0.0462684445
0.0178517811,0.017605206,-0.132168561
0.201549679,-0.0152449235,0.124856472
0.0501268357,-0.0237052757,-0.1872973
0.0287808441,0.150984704,-0.0739379376
0.142912403,-0.109598204,0.00767339999
0.117118403,0.0185560286,0.0613030866
0.0191271398,0.0310833566,-0.114453644
0.0376691967,0.0508126207,-0.0763004795
0.018896386,-0.031374447,-0.141047776
0.00762101775,0.0566885173,-0.142656043
-0.0280901492,-0.0426552258,-0.122856058
0.0762729868,-0.032909926,-0.104079708
0.138697714,-0.00289718737,0.00708781229
0.0598021112,0.107357353,-0.0775832087
0.0727465376,-0.0868666917,-0.030340692
0.189589739,0.0189013463,-0.0416303352
0.0771580711,0.00473239459,-0.125386953
0.138637632,0.237729579,0.145231768
-0.0547764786,0.242546037,0.0205096304
0.11073339,0.149743438,0.0721311197
-0.0777966082,0.107424207,-0.0947554335
-0.017891882,-0.0831791759,-0.108390078
0.116458513,0.0515867881,-0.00148593157
0.0357759446,-0.107337922,-0.214038834
0.119053185,0.0254403055,0.137659326
0.0135234473,-0.0622084625,0.0785935968
0.149261549,-0.156591162,0.156770736
0.169260055,-0.103847571,-0.110494107
0.107459113,-0.286576062,-0.0419364795
-0.155893013,0.0812519193,-0.172371745
0.100893967,-0.226229951,-0.21636723
0.162552252,-0.0415716358,-0.0230244156
-0.0538238734,0.0860163718,-0.177497163
0.00325064524,0.00806058664,-0.120918885
0.0921086445,-0.0258377008,-0.0310140885
-0.188740268,0.0346766487,-0.0757659525
-0.0500626974,0.133867279,-0.189272568
0.111139707,0.197744101,0.00201088283
0.186889678,-0.0859832987,0.130467251
0.0546442904,0.0466321297,-0.00263568712
0.0113931028,-0.0232477654,-0.128578797
0.150573552,-0.0501718633,-0.139002293
0.00897803996,0.0749843419,-0.125803918
-0.0845484436,0.158099204,-0.0854235813
0.0330337323,-0.134811595,-0.165263087
0.126358733,0.0176262781,0.0104632694
0.00201858673,0.121871628,-0.0693316907
0.0605089962,0.111015067,-0.163220018
0.0860069171,-0.129091188,-0.158354148
0.0732238293,-0.0426734127,0.057369411
-0.0501359925,0.11892695,-0.118052073
0.0161764473,-0.00775581691,-0.183226362
0.00353195542,0.10094095,-0.113766879
0.0524665155,-0.207993627,-0.0596057288
0.179594293,0.0954596549,-0.0697274879
0.191000625,-0.122970693,0.102447465
0.0177843217,0.158788919,-0.112736754
-0.0089465389,0.13815923,0.0555107109
0.0640333667,-0.0216206294,-0.189100519
0.184502348,-0.0508407466,0.0308965016
0.0533707477,-0.0183066651,0.084961921
0.147697359,0.0543022566,0.0282398053
-0.141195774,0.0235081427,-0.351046085
0.0307428297,0.0530715212,0.0374231078
0.0668440759,-0.0133215208,-0.16662392
0.16961816,-0.0385320857,0.0216924381
0.0269404557,0.0449851602,0.0877528861
-0.262407601,-0.038948331,-0.330531836
0.0669577792,0.0867800042,0.269877404
-0.0651279613,-0.147790104,-0.114586554
-0.131790563,-0.0928616896,-0.192723721
0.0527259894,0.0154059259,-0.139166206
0.204926401,0.119538791,-0.0877817646
0.0231322497,0.169965312,0.0140285268
0.103912733,0.0298898872,-0.0224187877
0.0329322368,0.0306880418,-0.116180338
-0.20090656,0.0203913711,-0.217407688
0.0431920849,0.0572530106,-0.121457152
0.0548732579,-0.0456526428,-0.107590586
0.0244858898,0.086631082,-0.0787579715
0.0355436131,0.0332084559,-0.0666893497
0.0789493322,0.0830084309,-0.100788273
0.140482396,0.0284277033,-0.0405253209
-0.0220838543,-0.0560799688,-0.0631976277
0.16961281,0.149609879,0.0555967167
0.12266212,0.0510632396,-0.107068494
0.011803898,0.108015351,-0.0868988782
-0.0892934799,-0.0218010265,-0.276885301
0.0343184955,0.026323963,-0.0531772263
-0.038687706,-0.121468253,-0.179492772
0.0656278655,-0.029531762,-0.0894952863
0.132913709,0.0303662159,-0.0352037735
-0.0163557176,0.0538993217,-0.00144676014
-0.0951542556,-0.0756448135,-0.00305841281
0.0232094787,-0.00285745389,-0.177468002
0.00944739021,-0.00973143987,-0.0594813488
-0.00571679417,0.0218179021,0.0647068322
0.196654201,-0.00328676705,-0.111714073
-0.268477172,-0.053024061,-0.0154685611
0.0553445183,0.11200019,-0.137069359
0.12840873,-0.05029599,-0.134563118
0.0381710753,0.000777348701,-0.159081429
0.149752647,-0.0116896406,0.0353115797
0.0750889182,0.0464838706,-0.136163741
0.0644839853,0.0380560681,-0.0365493521
-0.115006953,0.0221995972,-0.090334177
0.0938786194,-0.0274642576,-0.136135444
-0.0521667823,0.0274628475,-0.0365731046
-0.0219157506,-0.0128122224,-0.124538727
0.106916554,0.0970276892,-0.169388846
-0.00873366557,0.105108857,-0.0688382015
0.171095803,0.0862343088,-0.0775390789
0.163289174,0.0824162364,0.0548365265
-0.0571217611,0.113154881,0.010309983
0.112200961,-0.0698172152,0.0139920404
-0.0530352145,-0.00905866735,-0.0519586578
0.0611628219,0.00636370108,-0.166682765
-0.145615637,0.0413358882,0.0210597068
0.052123297,0.0109306248,-0.0882649347
0.159824669,-0.00339015014,-0.0666597858
-0.0232792888,0.00559988711,0.0125404689
-0.0144272335,0.0745804012,-0.00335529121
0.00263652345,0.0575131476,-0.258976668
0.311207622,-0.056227006,0.0769927204
0.0819754526,0.134568423,-0.162857607
0.00593064306,0.015045655,0.0288188998
0.192338318,0.137619168,-0.0102062756
-0.0410963632,-0.0572919697,-0.0446053557
-0.063271217,-0.0240137819,-0.156590298
0.0617481172,-0.0309305172,-0.0870347098
0.117281958,0.0896490142,-0.097089909
0.178765386,0.0290802214,-0.0516589396
-0.0731023848,-0.0260157324,-0.0196405463
0.239738107,-0.0291727763,0.0180068966
0.146416634,0.164088741,-0.14890416
-0.0168943442,-0.0129664727,0.0304886457
-0.0906621292,0.179416865,-0.00628977176
0.275395066,-0.188666448,-0.0161473472
0.152668953,0.0332222991,-0.0469508618
0.00297913747,0.225963488,-0.0688385665
0.0710815415,0.0964839756,-0.0413427949
0.0689836815,0.0992931277,0.139341384
-0.0134958094,-0.0777407512,-0.0514587276
-2.29571015e-05,0.00674154842,0.03334295
-0.204627439,-0.00279691094,-0.0450737886
0.137553364,0.225529462,0.0702033788
0.0593012646,0.0764692575,-0.151683286
0.185460225,0.00043347475,-0.0266996678
0.0794287026,0.0424858071,-0.0652941912
-0.0147914616,0.00542718824,0.116137296
-0.215645283,-0.2591286,-0.11153736
-0.0836953074,-0.168845624,-0.0915372223
0.032931257,-0.16403529,-0.155357465
0.173135906,0.179995194,-0.170951247
-0.19307138,-0.0144253345,-0.0155509654
-0.105530612,-0.195372537,0.0364812054
0.181654036,0.170897484,0.0649583042
0.0491153002,-0.0976891667,-0.0925820172
0.198975652,0.14596048,-0.0150303161
-0.237671942,-0.0676089227,-0.130665123
0.0648668259,0.164832026,-0.253747284
0.0503804572,-0.0750709027,0.0875159279
0.117975399,-0.122461624,-0.0483058989
-0.0923327431,-0.00860496238,0.147243112
-0.22882393,-0.010999985,-0.133413315
0.0112250876,0.0739426389,-0.141280681
0.184675083,0.0105420472,0.0196927022
-0.240839973,-0.0477198549,-0.0510531813
-0.0763608292,0.0382173844,-0.0704023466
0.0859553888,0.0419934876,-0.0233188421
0.175216869,0.0323278569,-0.177030399
-0.0643048286,-0.097995393,-0.0375406183
-0.0921663567,0.0493174605,0.00561222108
0.11772842,0.103673331,0.0255654473
0.225331217,0.102937035,-0.125308499
0.112251371,0.05478549,-0.173139274
0.119431503,0.0193079263,-0.157370076
-0.195221469,0.0142232198,-0.019484546
0.201362476,-0.0122039029,0.0239809733
0.0662877709,0.057528697,-0.139073864
0.00876120012,0.0423171893,-0.132062688
-0.122603692,-0.0614526458,-0.0836547241
0.154148936,-0.0365228578,-0.0471782982
-0.112276942,-0.0439107418,0.119443178
0.0553217195,-0.0944905728,-0.0596921965
0.234164327,0.131675333,0.123461716
0.00918282848,-0.102612294,-0.0771077499
-0.218904704,0.124602921,-0.0536281317
0.0783499032,-0.0629621372,0.241973683
0.115134701,0.162431166,-0.163351089
-0.0485748574,-0.0256364197,-0.170414627
0.0542581566,0.150649741,-0.176601112
0.21480155,0.00522087235,0.300092369
0.0486078337,-0.170838982,-0.258903742
0.386858851,-0.153510138,0.0767914131
-0.159113362,0.0670439228,-0.206017002
0.017336959,-0.0100547075,-0.408424437
0.267072648,0.0515717976,0.0812571123
0.122947574,-0.132839724,0.0603329577
0.0220503714,0.092645593,-0.0224502627
-0.123498559,0.182664409,-0.105996639
-0.0408068746,-0.0513820015,0.0240052417
0.457984179,-0.115113743,0.569559038
-0.105764925,0.0961428806,-0.279718041
-0.0193320438,0.0638937205,0.0293482877
0.156772748,0.155364245,0.298955947
0.21742706,0.0193559118,0.0184328984
0.31166333,-0.207211345,0.169788092
0.370132446,-0.0656422824,0.247746438
0.270398289,-0.145100191,-0.16014345
0.470015407,-0.43981564,0.49962315
0.0243636426,-0.282638162,0.0273346212
-0.760673702,0.474085599,-0.793048024
-0.00239561964,0.0473887362,-0.0434923396
0.732686818,-0.291803002,0.780570269
-0.274466634,0.00817554817,-0.188265577
0.0748880133,0.110799178,-0.113618836
-0.158601865,0.356027395,-0.451859951
0.129171506,-0.0389092378,0.15307191
0.245126635,-0.00161380181,0.375059366
0.12595056,0.12794663,-0.171390072
0.320236266,-0.0822568312,0.241131589
0.208192185,-0.243893281,0.221270859
-0.797695398,0.348966539,-0.806834459
0.218933761,-0.192182213,-0.185618445
-0.24891834,0.333808988,-0.234011322
0.000316822901,-0.286803335,-0.234648973
-0.0346906707,0.219870776,0.0884985328
-0.143621117,-0.0348987468,-0.380760908
0.307594657,0.18108581,0.234204844
0.277452737,-0.00495883496,0.270467252
-0.0511411056,0.192071319,-0.219348982
0.14509429,-0.0294916052,-0.0559626073
0.211114824,0.0658546463,0.105433054
0.248449415,0.0111612808,0.33473593
-0.493370444,0.325372845,-0.583127201
0.34452334,-0.0154422354,0.180265516
0.215621233,0.124916188,0.0824294537
0.0567425266,-0.0137817515,-0.108269922
0.393950433,0.12896359,0.284692109
0.273102254,-0.247503787,0.397451162
-0.238004312,0.440864891,-0.358913332
-0.324723214,-0.218515992,-0.520744145
-0.0711199716,0.0561033525,-0.206107691
-0.127508759,-0.171972334,-0.343596309
-0.143992409,0.130557761,-0.0349723957
0.667627156,-0.293281287,0.644212544
-0.249574319,-0.000158384442,-0.302446991
-0.209294111,0.0139652723,-0.0935561135
0.0783916265,-0.192254603,0.156732813
-0.25761047,0.00522981305,-0.181836456
-0.141533211,-0.115352243,-0.374865741
0.236525536,-0.0753569081,-0.0633176863
0.0923267901,0.0754074678,-0.254085749
