XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
-1.54882789,0.453981161,1.42369974,-0.479706973,0.629947662,-0.127042457,-0.137748674,-0.563629329,0.23969233
1.72002816,-0.731898844,0.62252599,1.47460115,1.18823838,1.66364145,1.86088884,1.72381938,0.832109511
-4.74990177,-6.92511749,-1.44644964,-1.5766834,-2.34629107,-2.87216163,-2.13705015,-2.88422155,-0.812876701
0.0268403105,-1.88476717,-0.215968728,-0.382152915,0.170442268,-0.697987497,0.458320469,-0.695372283,-0.185691804
-1.25113845,0.203229725,0.223827064,-0.111047849,1.05029905,-0.837933958,-0.178336456,0.114067227,0.216362968
0.498809189,2.10555553,1.42626119,1.78746176,0.753010452,1.1983887,1.20535445,1.36663687,0.967174649
-1.84475541,1.6672523,0.197109282,-0.124563374,0.240457699,-0.0632687807,-0.401017964,-0.93542254,1.61385405
1.92401075,0.0109796375,1.11546814,0.436450243,-0.0507640652,0.413368195,0.282097727,0.687239647,-0.068926923
3.3255055,1.08109474,0.59354496,1.27402806,0.354352862,1.48644018,1.20878077,1.4297483,0.21982798
2.33630562,1.18044233,0.987448215,0.930504918,1.43953228,1.50396121,1.54187739,2.01278591,1.26289892
0.331685096,-0.75387907,-0.848521054,-0.166884437,-1.217893,-0.630377173,-1.04691148,-0.459328949,-1.15664089
-0.754327238,-1.3790251,0.878709435,-0.918556869,-1.30908573,-0.483546555,-0.69090575,-0.204395652,-0.146295458
2.08546185,1.48370242,-0.187638357,0.758311629,0.675407469,1.40089583,1.8147434,1.44083154,0.539187014
-2.09766316,-1.06720304,0.713336587,-0.824182451,-1.07103825,-0.312389493,-0.671587944,-1.50095916,-0.410795689
0.67360568,0.0248520933,-0.0746535137,0.152033806,-0.0100368606,0.29170993,0.617799222,-0.0169697199,0.351057947
-0.194247186,0.529682994,1.6113174,0.423132926,1.12480354,0.981078327,0.467075348,0.703491271,0.480975777
-0.436067313,-1.29825068,0.106812641,-1.00559485,-0.728723407,-1.39408994,-1.42643225,-0.715600133,-1.63925111
-1.29751623,-1.58708799,-1.24692559,-1.43804836,-2.05452418,-1.51586556,-1.62406981,-1.67562997,-2.01469517
-2.86718965,-0.464054465,-0.95687753,-2.07636523,-1.46280956,-2.27034187,-2.1066227,-2.41710877,-0.645281196
-3.32701516,-2.28013086,-2.97187829,-1.70878887,-2.75459051,-2.31413031,-2.69435787,-2.79232836,-3.88619471
-0.0779353529,-1.24961436,0.0919891745,-0.49128291,-0.874361455,-0.20987387,-0.531407893,0.362906545,-2.11951208
1.91594326,0.087147139,-1.24540937,0.615879714,0.87071681,0.700879574,-0.0326354131,1.25495803,0.518271446
-3.53151298,-0.811128438,-3.21304059,-1.44694746,-1.33913302,-2.57036567,-2.48691893,-2.5615263,-1.6186043
0.737183392,-0.393888265,-3.11632109,0.154857799,-0.0755493492,-0.214981273,-0.131943911,0.535456717,-0.783471882
1.78825152,1.94074464,2.15954208,0.802354455,1.96143365,1.00679195,0.529875278,1.35603547,0.88234365
-0.157393441,-0.0914120972,-2.26812959,-0.134196907,1.19931221,-0.438907117,-0.884483457,-0.280849963,0.84786433
1.06778562,1.97857702,-2.09794402,-0.224428475,1.94767535,-0.406220078,-0.941560805,0.88694191,1.90115821
2.59486198,1.99798465,0.708823681,2.02451348,1.4386667,2.55886626,2.60279441,2.1370523,1.40577459
-0.758491814,-0.302861214,1.58297658,-0.200124025,0.305624604,-0.199891493,-0.571683109,-0.434963733,0.651663005
-2.87228203,-1.41336763,1.45794892,-0.56913662,-1.58511412,-0.900337338,-0.737468481,-1.88007915,-0.321435481
-0.0771993473,0.632623434,-1.9653573,-0.326458961,0.746606469,-0.460780412,-0.501103997,0.102140158,0.0459950417
-1.0569694,0.0546282232,-1.18908691,-0.506540358,-0.224315882,0.210482225,-0.814548135,-0.84284544,0.895080388
1.25288022,1.46840942,0.806883097,0.753817618,0.967981398,0.628717124,0.458022088,0.117954239,1.98036551
1.52374005,-0.686161697,-2.24794769,-0.202886268,-0.53883934,-1.15605342,-1.38081682,0.74148947,-2.86804318
-0.252053916,0.282018423,-0.963522077,-0.1503741,0.573569417,0.409466475,0.409143001,0.502340138,0.835913002
1.7584852,0.0822514296,1.9421432,0.800511599,0.351815969,0.859170437,0.579954565,1.2294445,-0.0955284908
-0.0125512108,-0.202382505,-0.0362914018,-0.131190032,0.241611123,-0.363087147,-0.675118983,0.0062739295,-0.28395924
-1.96431959,-0.159907013,-0.544550478,-0.465783894,-0.248163402,-0.527917445,-0.199784324,-0.869059086,0.50357002
-0.44575718,-0.317378044,-1.09976614,-0.362866253,-1.16145754,-0.254703671,-0.14476268,-0.862057388,-0.41249764
0.548743665,0.0541722812,-0.10114947,-0.508283079,-0.890169919,-0.942377448,-0.405051261,-0.182338104,-0.355332792
-0.0809422508,0.0684020445,-1.0661093,-1.09433329,-0.281814277,-0.451339632,-1.26448405,0.535640657,-0.0133457696
1.09707892,0.324958473,0.879481673,1.85969996,2.09546638,1.14603114,1.02872026,1.04531419,0.140139833
0.18035011,-1.03325343,1.23631644,-0.221236631,-1.91962051,-0.473226428,0.143112913,-0.615239859,-1.16550434
2.08766818,1.06972694,1.66083729,1.65149772,1.47568762,2.61141801,2.00259542,1.81578493,0.511285245
1.11743391,-0.716917753,0.518768489,0.197482362,-0.905082881,0.555436075,0.101997748,0.925950527,-1.11414337
1.55885255,0.297335148,-0.989154935,0.350372642,1.37005639,0.51793015,0.934068322,0.832465768,0.203188598
-0.427550405,0.665928364,-0.468797058,-0.333640128,-0.392331779,-0.262534142,-0.497370869,-0.87068069,1.10827982
-0.625608206,0.49218151,1.97569478,0.350154012,0.440230727,0.334169596,0.26176253,-0.410112232,1.01130533
-2.31044412,-0.257640123,-0.516655564,-0.79805243,0.431053549,-0.428180039,-0.471896887,-1.02019358,0.476779819
2.57545829,0.687832177,1.21932518,0.848591387,0.529722273,1.13242078,0.788187504,2.55298996,0.0564319231
1.17002809,1.6281321,0.296379656,0.398153991,0.539659739,1.53292096,1.16351604,0.902228773,2.88769817
2.63859415,-0.822883487,2.33082271,0.779687047,-0.318366438,1.50923789,0.876945674,0.909685075,0.690644145
0.324844122,1.27128541,-1.16520977,-0.477181882,-0.683517933,0.0564135313,-0.559743881,-0.152862877,0.0756227598
-0.502281904,-0.846884608,-0.142477825,-0.633792043,-0.34189862,-0.818712652,-0.704289675,-0.456121296,-0.180238619
1.66110778,0.660606444,-1.6211158,0.834176719,0.786431193,0.680339992,0.0547189564,1.58299327,0.497383833
0.262906402,-0.70918119,-2.09906173,-0.193156943,-0.461616695,0.252359599,0.0283939764,0.257218093,0.163563207
-1.22444975,-0.253620446,1.07018089,0.392692596,-0.0574875958,0.0952301025,0.22048448,-0.162528381,-0.312090099
0.292083234,-0.0730192363,0.273330599,-0.0421348549,0.185486153,-0.0455369949,0.358544111,-0.54325968,0.108489588
-1.14518583,-0.170600712,0.947978854,0.274041116,-0.293732136,-0.296184361,-0.345693827,-0.636642635,0.900247216
1.92219484,0.746682584,0.384384632,1.2384696,0.937871039,1.60771835,1.86645877,1.62516117,0.347091496
-0.378881127,-0.266771108,1.85400915,0.652747512,-0.60075891,0.376085788,0.213036612,-0.26094538,-0.0242472142
1.54251933,0.880551338,0.403656691,0.866577983,1.1067245,1.09973884,1.23959267,1.18367517,1.31653285
0.45770368,1.00913191,-1.09986305,-0.0245844275,0.420495361,0.15826945,-0.0568281859,0.363014668,0.670211971
0.746079683,1.14733028,-0.142241865,0.400435567,-0.262113154,0.314906031,0.356823474,-0.186915845,0.220323324
-0.778021157,-0.314045578,0.445379257,-0.291774511,-0.542453825,-0.622227371,-0.945561707,-0.459651262,-0.15134716
-0.0425351262,0.333211333,1.45087612,0.0542182811,-0.418114066,0.278584123,0.193382949,0.295547575,0.294175804
-1.48002338,-0.354393542,-0.0268459897,-1.13785028,0.21715264,-0.996104121,-1.26072752,-1.14181089,-0.0556951053
-1.99019659,-1.07603109,-0.117253728,-1.2594831,-1.19398355,-1.46458888,-1.09408593,-1.75001681,-1.14359081
0.175077558,-0.468508184,1.94256341,-0.239208072,-1.27136981,0.117233947,0.645901144,-0.182868302,-0.508701921
0.276894271,0.242652565,0.661408842,0.287298054,0.0860692337,0.224955514,0.129752681,0.0169627219,0.245471135
0.808351815,0.459911495,0.41013962,0.854057729,0.951542139,1.11761391,1.49397624,1.0037384,0.491163671
-2.73603559,-2.62099218,-0.662137389,-1.71462142,-2.5345211,-2.67208481,-2.107095,-2.68904829,-1.28589821
-0.395273596,-0.18487367,0.813756645,-0.409913719,-0.646852255,-0.360993147,-0.490126252,-0.835152864,0.23624672
-0.805640757,-1.09885001,-1.91623771,-0.311521918,-0.615885496,-1.11217082,-1.12461865,-0.662377238,-1.22493541
-0.715537667,-0.654639006,-0.518059075,-0.43197751,-0.59137553,-0.657944143,-0.848328829,-0.619440675,-0.553926408
0.613439441,0.563457251,-1.38764131,0.160876513,1.42373526,0.0829195231,-0.903946936,-0.320319861,1.16254437
-0.666627526,-1.38242018,0.990206063,-0.450974941,-1.30758286,-0.75206995,-0.0786436722,-0.821267664,-0.901955903
-0.166143551,-0.60585314,-0.526182532,-0.145543501,0.0615162775,0.100069851,-0.223689258,-0.427578986,0.195958138
2.09046245,1.83730638,-0.65775013,1.09286427,1.41273808,1.17268753,1.81905735,0.948240459,2.52163124
0.626282156,-0.286345094,0.226220518,0.972803712,1.50666213,0.201830104,0.634716511,0.188012302,-0.0773765296
1.29090965,0.998391807,1.34596884,0.500171661,0.755521238,0.945831418,0.991190791,1.17539346,0.316955596
0.873325288,0.388971239,0.991453707,0.446982235,0.56639719,0.425898433,0.610435545,0.951036692,0.769808412
-3.72337842,-3.54455757,-1.42290807,-2.14002609,-3.00728154,-2.90550542,-2.45690084,-3.35545754,-2.23388171
0.870433748,-0.060752999,1.52463233,-0.177424297,0.0252153799,-0.168794245,-0.84334594,0.200535908,0.654838681
-0.381257415,-0.889371932,-1.45403147,0.176690891,0.471022248,-0.809412837,-0.908111095,-1.44504011,-2.0894165
-0.58645469,0.230471656,-1.20338452,-0.516080201,-0.274217278,-1.60510075,-1.08594143,-0.362308502,-0.322139919
0.813982606,-0.0027937016,-0.578820705,0.329913497,-0.856833935,0.631826103,0.709364116,0.324368417,0.526285827
-1.21768069,-0.586670816,-0.398218125,-0.842268229,-1.07089567,-0.96282047,-1.30509925,-0.381291211,-1.21860862
-1.69729292,-0.413325518,-0.827961922,-1.18634713,-1.50937736,-1.02613473,-1.50126922,-0.983655989,-1.1461364
-1.65439558,-0.164387956,-0.209485888,-0.961824,0.445486635,-1.16139567,-0.828538656,-0.647024274,-0.307498753
-1.65042055,-1.7983284,-3.95693278,-0.905885041,-0.478430808,-1.44437134,-1.40599787,-0.826144695,-0.970925272
-0.179859266,0.0574799739,-1.38479483,-0.902069509,-0.874425948,-0.815077841,-1.11499107,-0.447642893,-2.02133942
0.197710738,-1.82807469,0.601848602,-0.248183072,-0.29444012,-0.273305506,0.134285331,0.0582069829,-1.4116199
1.84210742,1.22339809,2.3799901,1.08771169,1.89735067,1.61362791,1.69668615,0.621108294,0.866309464
-2.4804225,-1.74632967,-0.0129510146,-0.719072342,-0.772687197,-1.33494902,-1.01369047,-1.63523579,-3.38017154
-1.41195202,-1.83783948,-0.455714285,-0.524329185,-1.2544421,-1.01295435,-0.193093121,-1.20372164,-1.61788571
0.0465811566,1.75724924,3.02155232,1.48785245,1.78371716,2.21126723,2.13482356,1.84369195,2.36357522
2.37813544,1.54675341,2.30973196,2.04252148,2.01491952,2.54762292,2.41079903,1.99648547,1.71339643
-0.43552655,-0.621965826,1.11614525,-0.444588631,0.27073735,-0.431476474,-0.77702719,0.181163907,-1.86220384
-0.51953125,-1.54447246,0.959761083,-0.801856995,-1.16486442,-0.890880227,-0.72908622,-0.523989975,-2.77210712
-2.46927428,-1.58288288,-0.443151623,-1.35597658,-1.92260611,-1.47219741,-1.69786465,-2.58842778,-1.73734868
-0.455922842,0.356803149,-1.15844464,-0.263880134,-0.583168805,0.242062241,0.12967959,-1.05751336,0.128488719
-0.594665587,0.835040152,-0.455658853,-0.725577831,0.448789358,-0.0396622494,-0.539009452,-0.965495884,-0.310185939
0.159217373,0.536813378,0.42975679,-0.138415173,-0.459772766,-0.613448381,-0.523494959,-0.209831461,-2.80107808
0.738321781,1.68802309,2.19520187,2.26215053,2.02166057,1.61693013,1.9278301,1.84815872,2.02104425
-2.6843679,-1.90710795,-2.11098194,-0.960474789,-0.623787165,-1.68768525,-2.32247639,-1.76509345,-1.20939589
2.75947642,1.09934223,0.670393825,1.38627326,1.39138389,1.60015273,1.64060223,1.81390893,1.69002187
0.934952259,1.32804346,0.467138648,0.884977341,0.468747169,1.76942718,1.29009926,0.494495004,1.47737312
-0.810466766,-0.49907577,1.59273982,-0.937892497,-1.27424526,-0.557621181,-0.812786162,-0.197843254,-1.09012735
-1.38813412,-1.47609103,0.0393363945,-0.917585373,-0.781136155,-1.51264179,-0.504173934,0.0140091488,-2.11741471
1.98515475,1.56204641,1.5585922,1.63754332,1.94916773,2.01248264,2.27310944,1.59256852,1.49503195
0.266995013,1.83490884,0.246781334,0.736405611,1.67248487,0.970720291,-0.406996697,0.818423808,0.672616839
1.70686102,1.33587122,0.0439032502,0.658637404,0.648542106,0.982513905,1.62896562,1.13622856,1.62011802
-0.587274492,0.667229831,0.733302951,0.127149209,0.954928517,0.241363466,0.457502961,-1.39748609,-0.0512693338
-0.29192248,0.0697199404,0.186012343,0.447572887,-0.491291821,0.852168858,-0.187759951,-0.721205235,0.641400516
0.040632613,2.23538089,0.179111928,1.37130761,1.42522657,1.70441651,0.653588474,2.58055615,2.21366453
-0.472111911,-0.62949121,0.448975444,-0.354774326,-0.0972718224,-0.236737311,-0.620760679,-0.833344638,-0.785966575
-0.734454989,-0.346252769,0.518087029,0.13975583,0.0297955684,-0.0937676057,0.156859666,-0.534976125,0.306393415
-2.71668649,-1.83794522,-1.35958314,-0.722061515,-1.54776645,-1.35672212,-1.78576052,-2.17009902,-0.815030754
-0.441287935,-0.367770046,0.998560905,-0.579255998,-0.398602933,0.760671079,0.49391675,-1.84580827,0.345294744
0.559998989,1.20401037,0.655262232,1.0106107,0.514269114,1.17252564,2.27889061,1.0849247,0.49103874
-0.511969864,0.903668582,0.92697531,0.55147171,0.921753168,0.77952987,0.508588254,0.990769982,-1.59837568
-0.196418956,0.283090621,0.0404504947,0.318185955,0.418530375,0.631710351,1.13358998,0.562231839,0.559794724
-2.19092011,-1.15209353,-2.77945304,-0.962300718,-0.984709978,-1.07561302,-1.11127412,-1.63216019,-0.661536038
4.90968132,2.39523864,1.20190954,2.75718403,2.20486188,3.06501961,3.60655737,4.80597639,3.77746987
1.6358372,-0.130298108,1.56833184,0.447070748,-1.11766076,-0.0673506707,0.792191207,1.01581836,-0.93875587
-1.13933551,-0.839923024,-0.030734716,-0.812957585,0.0563024916,-0.483869135,-0.106462076,-0.546968997,-0.998204947
0.926273108,0.847613215,0.565065563,0.118119158,-0.137086987,0.492511451,-0.114885971,0.71513021,0.886866868
-1.09789729,0.489762694,-1.15113223,-0.278808773,-0.0637591258,-0.56706059,-0.674205244,-0.864394844,0.721382141
-0.875939906,-0.0454586446,0.106708795,-0.31212163,-0.0637772009,-0.151336491,-0.663808048,0.0574744046,-1.46501267
0.0721868724,1.0871681,-0.450978279,0.453541487,1.04523957,0.531383455,0.431625962,0.0481165275,1.71364987
-1.04114485,0.965392411,-0.765053093,0.165591031,0.0158768911,0.219250768,0.211212203,-0.68200469,0.356310934
0.76347816,0.737594843,1.68878818,0.558145106,0.744767845,0.555467963,1.4923296,1.15085149,0.685623109
0.98073101,0.337624937,-0.614283741,0.225758091,0.328737617,0.261318237,0.246261179,0.517787933,0.901698411
0.0171280857,0.0507852472,-0.216859981,0.178142816,0.502357841,0.267664462,-0.0398524292,-0.377165854,0.463594526
-0.454819083,-0.413100451,-1.54824436,-0.981363535,-0.693202734,-1.39901805,-1.53439975,-1.34406841,-0.864458919
-0.244413406,-0.41461426,0.814832032,0.322523624,-0.245818377,0.43720156,0.209695399,-0.6227265,-0.625025749
2.34706879,2.04820418,0.260243982,0.942656875,2.07063246,1.20635557,1.58807766,2.9731307,2.0158391
-0.0316695534,-0.48934418,-0.194930688,-0.334520638,0.231454238,6.53843599e-05,0.0658363625,0.064022094,-0.0824882314
-0.113048881,0.454654336,-0.342031181,-0.273860425,0.205316499,0.404878229,0.719139814,-0.37703976,-0.406274915
-2.06843781,-1.33073783,-1.67583644,-1.41733837,-0.879205227,-1.28791726,-1.36132956,-1.04592216,-0.478026867
-1.12076879,-0.659755647,-1.48758769,-0.507823825,-0.699871063,-0.915747106,-0.615900099,-1.34430075,0.497660339
-0.444260746,0.420470953,-0.1424959,-0.2356181,0.703757644,-0.120356143,-0.164274111,-0.331825554,-0.396302491
0.65014261,0.540928423,-0.259933978,0.039895568,0.774126112,0.422897965,0.479703099,0.970466912,0.519980669
-0.327321112,-0.821663141,-1.37141931,-0.154966116,-1.16844761,-0.641253829,-0.684580326,-0.3983787,-0.442048579
0.153192312,1.07175636,1.41712558,0.734390497,0.917457163,1.25592995,0.563351274,1.29970181,1.8473959
-0.022100199,-0.1664211,1.02463555,0.135473594,0.249726877,0.260644555,0.908468008,0.696409762,0.236135319
-0.544249415,-0.0851813778,-0.352367103,-0.717611015,0.115860991,-0.163315326,-0.741929173,-0.538349986,-0.115310088
-1.18064964,-1.79671144,-0.348002315,-1.12214351,-1.66800284,-1.8597728,-2.09929919,-2.35153508,-1.01709163
-1.34100533,-0.529408991,-0.695766509,-0.44038108,-1.32471371,-0.342991501,-0.303835779,-0.83581233,-1.42545772
-1.34508002,-0.82515204,-0.585182071,-0.510939181,-0.721046448,-0.776243091,-1.3290211,-1.01715541,-1.01172996
-0.840989172,-0.101267219,0.813883007,0.226109713,-0.043525584,0.0706664249,0.425368756,0.0711971894,0.0102902018
1.08353829,1.01302624,1.02584827,0.855187535,1.13792837,1.37840939,0.567829549,0.98256737,1.12468457
-1.84201705,-0.253147125,-1.2998091,-0.5056144,-0.147682041,-0.983552396,-0.66750747,-1.58252466,-0.515892029
0.454892427,0.52282548,1.71952987,0.306381822,0.028509628,0.422026426,0.448640019,0.0424729846,0.826403081
-1.16581631,0.478794187,0.573583066,-0.0253337119,-0.252399474,0.206603661,0.0445472151,-0.602969587,0.49563989
-0.612128139,-1.3178395,-1.26286197,-0.207688838,-0.601308167,-1.01041007,-1.04996359,-1.01494062,-0.801302493
1.75484717,0.427205712,0.561588526,0.7662642,0.939042628,0.897706389,0.710520923,1.55881596,0.578330278
-0.2113038,-0.531522453,0.33523646,-0.156374753,-0.343463361,-0.319782615,-0.489767432,-0.10478051,-0.80319339
-0.440172434,-0.408165544,-1.9851588,0.187909439,-0.279037714,0.13836132,-0.0846531019,-0.603720963,-0.0133457696
0.983541667,0.387398422,-0.0194930695,0.884031653,0.212002918,0.638996243,1.14432013,0.137150928,0.730248511
-0.674664974,-1.06734455,0.985289931,-0.429075509,-0.937310696,-0.835959911,-1.08846664,-1.22010827,-1.81412387
1.60067773,2.71829748,1.02432287,1.22689819,0.791745901,2.00747538,2.25635004,1.74362814,1.62534487
0.400136173,-1.03651178,-0.208727568,-0.215511784,-1.52225757,-0.357807964,0.409953088,0.685157239,0.541064739
0.851197839,-0.155838698,0.377914965,0.308936328,0.718826532,0.388039947,0.654672325,0.355359048,0.00966977421
1.8393451,0.0380768962,0.156400695,0.511552751,0.476633012,0.69580996,1.03002691,1.02879715,0.65143311
0.0941873714,-0.83781749,1.02928972,0.10097149,-0.306450516,0.418562174,0.235385045,0.431306392,-0.574621141
0.631579578,0.470152378,0.0668824986,0.412570417,0.370563328,-0.110008977,0.395142734,0.152236834,-0.312717706
0.027933564,0.0521156862,0.103525393,-0.383165777,-0.437743545,-0.662623763,-0.69284761,0.2544159,-0.128780141
-0.93831414,-2.88957024,-1.03274047,-1.06734693,-1.28422654,-1.44777656,-0.970515907,-0.814543784,-2.01279426
-1.19223428,-1.00709522,0.668996096,-0.66654098,0.189847544,-1.58300328,-0.535353124,-0.738873363,-0.846051455
1.65293145,0.786655068,0.532711089,0.871812999,0.421759039,1.01706481,1.32182169,1.61053741,0.475410163
1.06114542,0.311065525,0.0602069087,0.638792813,0.280840844,0.793003321,0.203587979,1.35460925,0.0104176784
-0.101394571,0.409474045,-0.226607651,0.0226131473,-0.613909364,0.471707463,0.0250962898,-0.0486409739,0.401475132
0.334044755,0.237904891,-0.00683371536,0.428970397,0.00290531223,-0.440851212,0.122041702,-0.148934245,-1.13220394
1.39427626,-0.386243135,1.70305789,0.286326319,0.142422527,0.389224052,0.306851268,0.947208703,0.261822909
1.54603851,-0.31625697,-1.13890576,-0.00878660288,-0.629936457,0.290493041,-0.232694343,0.234071717,-0.0133457696
-1.22374928,0.110860951,-1.29224527,-0.288331062,-0.829503119,-0.760965884,-0.476492494,-1.19968283,-0.384445399
1.56144619,1.10132396,0.474101514,0.748958707,1.11568391,1.24226332,1.44605434,0.825229526,0.596286058
1.29143548,0.810331225,-1.1102258,-0.00878660288,0.394854754,0.521699309,0.427981585,1.40066624,0.129447773
2.08686805,-0.915460229,-1.28604853,0.144604117,-0.628937662,0.561398923,-0.228760377,1.62542105,0.164796114
-2.20955706,-0.426876187,-0.134827927,-0.116117276,-0.284360051,-0.415436596,-1.23756349,-0.532273352,-1.75173497
-0.123806283,0.109918319,-0.26396203,-0.024133807,-0.520393491,-0.204891324,-0.761128843,-0.771833241,0.686417818
0.139630362,-0.456368566,1.75186849,0.632315934,0.546566963,0.211829424,0.883376658,1.48758948,-0.0493937545
-0.620066106,-0.815157712,-0.508752942,-0.343692601,-0.284910411,-0.446591765,-0.556414545,-0.762515962,-1.40728688
-0.152569622,-0.476006329,-0.487805367,-0.638305962,-0.805188239,-0.700397432,-0.995423198,-0.358470857,-1.145751
-0.847824216,0.940667272,2.10774493,0.17619884,0.811410606,0.509292066,0.230984151,-0.303706527,1.60659266
0.994588137,1.15732706,-0.153866112,0.633888185,0.710596979,0.658758938,0.336176068,1.02770221,0.483398408
0.810149968,-0.964544177,0.00544922147,-0.313907593,-0.55046159,-0.226419553,0.139383286,0.239202797,-0.364388704
0.791279376,0.181289971,-0.959310293,0.0523715317,-0.466195375,0.444155991,0.276869237,0.263554335,0.518677175
-1.56548345,-0.77133292,-0.558404386,-0.577042282,-0.915339053,-0.803212941,-0.781123519,-1.09118593,-0.642474234
-0.00816164631,1.31619132,-2.0146091,0.00664495956,0.76704967,0.467982739,-0.649195075,-0.790268123,0.868506253
-2.397717,-0.412778288,-0.288032919,-1.17828262,-1.18183172,-1.7626878,-1.13284922,-1.4902606,-1.56590664
0.332500249,-0.173108131,-0.381872386,-0.0718505681,-0.324166179,-0.208854929,0.487290293,-0.110959105,-0.332312822
-0.0794781819,-0.144966453,0.813681483,0.0385210104,0.215373784,0.328662843,0.0597105138,0.983879685,-0.444703102
-1.13109136,-0.71490407,-0.0846219286,0.0384751894,-1.17721605,-0.455157906,0.43333602,-1.12079978,0.0113690803
0.837695122,-0.131681457,0.149813414,-0.02453411,-0.293643236,0.641438007,0.207862541,0.305678338,-0.57111001
-0.0701269805,-0.878882945,-0.811825395,0.101371318,-0.684691727,-0.192992136,0.289348125,-0.155509695,-1.46883404
-0.906805933,-0.784360945,1.06475568,-0.197766423,-0.170488283,0.274904609,0.508466363,-0.4707219,-1.37912047
-0.256026447,1.3965019,0.470047086,-0.277592301,0.520247042,0.854570091,0.746692836,0.727306247,1.52946234
1.46546936,0.0685912594,0.732190847,0.871883571,0.964975178,0.786518335,0.937137187,1.27911639,1.37696111
-0.535301745,0.254332662,0.0123474058,0.0380026363,-0.0649716929,-0.15987362,-1.11313426,0.270206302,0.383138895
-0.981825769,-1.05062616,-0.982516885,-1.47775471,-1.46613979,-0.993781805,-1.35350597,-0.785767555,-1.37177157
-0.149105579,0.155576766,-0.582158744,-0.217223451,-0.50040102,0.154190123,0.313469827,0.482088238,0.612572849
-1.70957625,-0.986566007,-0.79873085,-2.33738494,-0.928009748,-1.13810325,-1.76840675,-0.903952956,-0.676979423
-0.7218135,-0.527273238,-0.723161817,-1.03953326,-0.679409862,-1.4351424,-1.46178544,-1.10567462,-1.31854391
0.124466717,0.507119238,-1.14681935,-2.27069044,0.802246392,-0.448184043,-0.706957698,0.310915589,1.24155796
1.15436018,0.922948539,0.529893935,1.11615431,0.766546547,0.7673347,0.839433968,1.37312853,1.06143701
-0.126425117,0.657284379,-3.05976152,-1.52568781,-0.101014644,-1.89519775,-2.23070288,0.0136710946,1.09660387
1.22945559,0.0541722812,0.583193958,1.05381882,0.802057564,0.939419448,0.751669049,1.66975462,0.536068976
-0.921553195,-0.777896225,-0.888082206,-1.84548998,-1.17347896,-1.26279914,-1.06675243,-0.106489055,-0.808121145
0.066889286,0.914640486,0.50810653,0.334573805,0.749116063,0.65861243,1.06231487,0.00848140102,0.0235040579
1.88342452,-0.103032023,1.86575317,1.39677095,0.513298035,0.843035638,0.794695854,0.47069481,-1.68821323
-1.59739375,-0.978931606,-1.19979203,-1.32433558,-1.37589228,-1.47471225,-1.22093546,-0.632722318,-1.64627349
-0.095901899,-0.421854198,-0.783016682,-0.387799889,-0.193309724,-0.239696622,-0.0947451219,0.964891315,-0.861497581
-0.248894334,1.73376048,0.200068757,-0.0450178646,1.19858444,0.288600951,0.529572487,0.138013393,2.51785398
0.120963722,0.536262512,1.15111673,0.765063107,0.338328421,0.603140235,0.48176226,-0.496401399,0.0867934898
-0.105930783,0.166533455,0.834014118,-0.0266629215,-0.560334563,0.361276358,0.305376619,-0.3090069,0.211539611
1.29276514,0.560473144,0.747130215,0.807673752,0.220611513,1.06364918,0.912198901,1.24604213,1.17577791
0.585379779,0.277366459,0.229154557,-0.132269979,0.455991566,0.136045232,0.443660289,0.684805393,0.342504174
1.82075632,0.820110142,0.368223399,0.605922759,0.921144187,0.964324892,1.06867921,0.846977592,0.584463358
-0.665598154,0.523402452,2.43121886,0.0959148854,0.965478539,0.111428455,0.408428699,-0.118553624,-0.574421823
-0.135444939,-0.224994034,-1.02310574,-0.53427726,-0.0101507027,-1.72345328,-0.991614401,-0.358764499,0.401727438
-1.46907473,0.466528982,0.812000573,-0.0792234614,1.49620092,-1.00638843,-0.166826993,-0.722451746,2.09057522
-0.00762652652,0.0653742105,-0.857385337,0.202262804,0.19606328,-0.0451340638,-0.175614133,0.324083745,0.5662359
0.28597939,-0.0173449088,0.426994383,0.113964155,-0.0836023092,0.658603787,0.304740876,-0.0541468002,-0.178524375
0.0882805884,0.285410076,0.506564558,0.479537487,0.275314957,0.425775945,0.503654957,-0.598425269,0.0574920997
-1.11436808,-0.485614598,0.0253363736,-0.130470127,0.00281568198,0.227257237,0.0346520692,-0.370218247,-0.0959883705
1.50520062,0.560801029,0.330460131,0.493627012,1.12277257,0.256494492,0.672731519,1.10533929,-0.00154103676
0.0683838502,-0.678341866,0.0883936509,0.540431559,-0.740171432,-0.11231821,-0.503775954,-0.36168462,-0.939749062
0.471154004,0.643652081,-0.668626606,0.636505306,-0.0963366777,0.569999754,0.373991728,0.200317919,0.439279377
0.0912296772,0.297890067,0.204349041,0.159806892,-0.633471668,0.335393369,0.264893651,0.166842312,-0.442081094
-0.0881893635,-0.0857983604,-0.204641625,0.12571831,0.248546571,-0.0815474913,-0.204828724,-0.197219729,0.617084742
-1.10730088,0.228862077,-0.501559079,-0.176969752,-0.389123678,-0.156046316,-0.0896555111,-0.424096763,-0.0370532311
0.745948255,0.731360853,-0.336780936,-0.211274803,0.573460698,-0.193602994,-0.61261034,-0.219583228,0.22337693
-0.0315843895,0.402280957,0.825084507,-0.144189805,0.470878005,0.156885087,0.441336781,-0.290816963,0.399276078
